Mickey Mouse Densetsu no Oukoku - Legend of Illusion	(GameGear)
Mickey Mouse no Castle Illusion	(GameGear)
Mickey Mouse no Mahou no Crystal	(GameGear)
Mickey's Ultimate Challenge	(GameGear)
Micro Machines	(GameGear)
Micro Machines 2 - Turbo Tournament	(GameGear)
Mighty Morphin Power Rangers	(GameGear)
Mighty Morphin Power Rangers - The Movie	(GameGear)
Moldorian - Hikari to Yami no Sister	(GameGear)
Monster Truck Wars	(GameGear)
Monster World II - Dragon no Wana	(GameGear)
Mortal Kombat 	(GameGear)
Mortal Kombat 3	(GameGear)
Mortal Kombat II	(GameGear)
Ms. Pac-Man	(GameGear)
NBA Action	(GameGear)
Nazo Puyo	(GameGear)
Nazo Puyo 2	(GameGear)
Nazo Puyo Arle no Roux	(GameGear)
Neko Daisuki!	(GameGear)
Ninja Gaiden	(GameGear)
Ninja Gaiden	(GameGear)
Ninku	(GameGear)
Ninku 2 - Tenkuuryuu e no Michi	(GameGear)
Ninku Gaiden - Hiroyuki Daikatsugeki	(GameGear)
Nomo Hideo no World Series Baseball	(GameGear)
Olympic Gold 	(GameGear)
Ottifants, The (Europe)	(GameGear)
Out Run	(GameGear)
Pac-Attack	(GameGear)
Pac-In-Time	(GameGear)
Pac-Man	(GameGear)
Panzer Dragoon Mini	(GameGear)
Paperboy	(GameGear)
Paperboy II	(GameGear)
Pengo	(GameGear)
Pengo	(GameGear)
Pet Club Inu Daisuki!	(GameGear)
Pete Sampras Tennis	(GameGear)
Phantasy Star Adventure	(GameGear)
Phantasy Star Gaiden	(GameGear)
Phantom 2040	(GameGear)
Pinball Dreams	(GameGear)
Pocket Jansou	(GameGear)
Pop Breaker	(GameGear)
Popeye no Beach Volleyball	(GameGear)
Power Strike II	(GameGear)
Predator 2	(GameGear)
Primal Rage	(GameGear)
Prince of Persia	(GameGear)
Pro Yakyuu '91, The	(GameGear)
Pro Yakyuu GG League	(GameGear)
Psychic World	(GameGear)
Putt & Putter	(GameGear)
Puyo Puyo	(GameGear)
Puyo Puyo 2	(GameGear)
Puzzle Bobble	(GameGear)
Puzzle and Action Tanto-R	(GameGear)
Quest for the Shaven Yak Starring Ren Hoek & Stimpy	(GameGear)
Quiz Gear Fight!!, The	(GameGear)
R.C. Grand Prix	(GameGear)
Rastan Saga	(GameGear)
Revenge of Drancon	(GameGear)
Rise of the Robots	(GameGear)
Ristar - The Shooting Star	(GameGear)
Road Rash	(GameGear)
RoboCop 3	(GameGear)
RoboCop versus The Terminator	(GameGear)
Royal Stone - Hirakareshi Toki no Tobira	(GameGear)
Ryuukyuu	(GameGear)
S.S. Lucifer - Man Overboard!	(GameGear)
SD Gundam - Winner's History	(GameGear)
Samurai Shodown	(GameGear)
Samurai Spirits	(GameGear)
Scratch Golf	(GameGear)
Sensible Soccer	(GameGear)
Shadam Crusader - Harukanaru Oukoku	(GameGear)
Shanghai II	(GameGear)
Shaq Fu	(GameGear)
Shikinjou	(GameGear)
Shining Force Gaiden - Ensei, Jashin no Kuni e	(GameGear)
Shining Force Gaiden - Final Conflict	(GameGear)
Shining Force Gaiden II - Jashin no Kakusei	(GameGear)
Shining Force II - The Sword of Hajya	(GameGear)
Side Pocket	(GameGear)
Simpsons, The - Bart vs. The Space Mutants	(GameGear)
Simpsons, The - Bart vs. The World	(GameGear)
Skweek	(GameGear)
Slider	(GameGear)
Smurfs, The (Europe)	(GameGear)
Solitaire Funpak	(GameGear)
Solitaire Poker	(GameGear)
Sonic & Tails	(GameGear)
Sonic & Tails 2	(GameGear)
Sonic Blast	(GameGear)
Sonic Chaos	(GameGear)
Sonic Drift	(GameGear)
Sonic Drift 2	(GameGear)
Sonic Labyrinth	(GameGear)
Sonic Spinball	(GameGear)
